theta,success,fail,fail_rate
110.0,12640963000000.0,2866177200.0,0.00022668585282443056
111.0,12643944000000.0,4165300100.0,0.00032932195644190613
112.0,12362892000000.0,3329638200.0,0.0002692526704935118
113.0,12682899000000.0,3754345600.0,0.0002959287605428335
114.0,12779001000000.0,5614137000.0,0.0004391322648229047
115.0,12035297000000.0,3535980270.0,0.0002937145382608919
116.0,11841150000000.0,2368300655.0,0.0001999659725158716
117.0,12471791000000.0,4087029930.0,0.00032759457251786965
118.0,11804555000000.0,3036254800.0,0.00025714430102462325
119.0,12066954000000.0,4829366360.0,0.0004000540941993558
120.0,12498131000000.0,5335344750.0,0.00042670925029043833
121.0,12567891000000.0,7582434460.0,0.000602954194887184
122.0,12269640000000.0,3486348100.0,0.0002840635711812517
123.0,12347259000000.0,4979821200.0,0.00040315130496450507
124.0,12321227000000.0,5409882300.0,0.0004388773962968058
125.0,12941050000000.0,9204372000.0,0.0007107483556385544
126.0,12456969000000.0,15794674000.0,0.0012663331409801873
127.0,12348674000000.0,4787075200.0,0.0003875088261386292
128.0,12211126000000.0,2335977000.0,0.00019126247778058646
129.0,12481451000000.0,12254829000.0,0.000980880226229953
130.0,12508088000000.0,10978072000.0,0.0008769082243725377
131.0,12299929000000.0,4508011400.0,0.0003663728292341494
132.0,12674179000000.0,2668320800.0,0.00021048772872903938
133.0,12492934000000.0,10516778000.0,0.0008411100412779183
134.0,12489229000000.0,4101261600.0,0.0003282760892510624
135.0,12568546000000.0,8041696760.0,0.0006394180165476613
136.0,12218397000000.0,19094932870.0,0.001560363265181067
137.0,12540549000000.0,6103204000.0,0.000486440837026967
138.0,12308354000000.0,6051386200.0,0.000491407096828355
139.0,12743304000000.0,9534191100.0,0.0007476132729931254
140.0,12681022000000.0,2892189600.0,0.00022802027487472368
141.0,12607306000000.0,6500847290.0,0.0005153755221324535
142.0,12346066000000.0,12402373000.0,0.0010035525945185828
143.0,12371610000000.0,12863725700.0,0.001038697807021502
144.0,12739385000000.0,64816270200.0,0.005062109602326454
145.0,12380133000000.0,15807328000.0,0.0012752020082167016
146.0,12128179000000.0,10157851000.0,0.0008368404275387332
147.0,12253016000000.0,18207804700.0,0.001483780671739214
148.0,12247208000000.0,21940643900.0,0.0017882776170381222
149.0,12568743000000.0,14439498444.3,0.0011475235653687133
150.0,12213285000000.0,17348686000.0,0.0014184617449428205
151.0,11873856000000.0,18794215410.0,0.0015803218853310964
152.0,12903725000000.0,6049268870.0,0.00046858053007068544
153.0,12517923000000.0,6879518340.0,0.0005492716016820511
154.0,12510659000000.0,11944560400.0,0.0009538400175640843
155.0,12691504000000.0,3470114554.0,0.0002733455399504698
156.0,12441442000000.0,3783211801.8,0.0003039890188738716
157.0,12184674000000.0,3406471170.0,0.00027949201501071104
158.0,12880040000000.0,1173840900.0,9.112812771362119e-05
159.0,12391736000000.0,6562332100.0,0.0005292929661976027
160.0,12669335000000.0,1004269820.0,7.92614782140926e-05
161.0,12704277000000.0,1868665650.0,0.00014706785985082644
162.0,12378476000000.0,10120623100.0,0.0008169305537908066
163.0,11659439000000.0,320008430000.0,0.026713121107623576
164.0,12213532000000.0,392292870000.0,0.03111996827225476
165.0,11999489000000.0,601839900000.0,0.04776003426114844
166.0,11407443000000.0,713112100000.0,0.058834937353653055
167.0,11496815000000.0,697566700000.0,0.05720394171358438
168.0,11661316000000.0,872309600000.0,0.06959754725719587
169.0,11559595000000.0,773923300000.0,0.0627495967634799
170.0,11294477000000.0,871916700000.0,0.07166599417212678
171.0,11466915000000.0,954274900000.0,0.07682636749640226
172.0,11515018000000.0,911427100000.0,0.07334576322233943
173.0,10682800000000.0,1637144400000.0,0.13288569711402268
174.0,9809056000000.0,2338784000000.0,0.19252673726357936
175.0,10105207000000.0,2449914000000.0,0.1951326474671172
176.0,9871684000000.0,2481331000000.0,0.20086845195282285
177.0,9577107000000.0,2529563000000.0,0.2089396175827044
178.0,9482992000000.0,2681977000000.0,0.22046722848204545
179.0,9557806000000.0,2882154000000.0,0.23168515011302288
